TIME,DEPTH
44.4385,249.479
44.4485,249.482
44.4585,249.482
44.4685,249.482
44.4785,249.482
44.4885,249.482
44.4985,249.482
44.5085,249.482
44.5185,249.482
44.5285,249.482
44.5385,249.482
44.5485,249.486
44.5585,249.486
44.5685,249.486
44.5785,249.486
44.5885,249.486
44.5985,249.486
44.6085,249.486
44.6185,249.486
44.6285,249.486
44.6385,249.486
44.6485,249.49
44.6585,249.49
44.6685,249.49
44.6785,249.49
44.6885,249.49
44.6985,249.49
44.7085,249.49
44.7185,249.49
44.7285,249.49
44.7385,249.49
44.7485,249.493
44.7585,249.493
44.7685,249.493
44.7785,249.493
44.7885,249.493
44.7985,249.493
44.8085,249.493
44.8185,249.493
44.8285,249.493
44.8385,249.493
44.8485,249.496
44.8585,249.496
44.8685,249.496
44.8785,249.496
44.8885,249.496
44.8985,249.496
44.9085,249.496
44.9185,249.496
44.9285,249.496
44.9385,249.496
44.9485,249.499
44.9585,249.499
44.9685,249.499
44.9785,249.499
44.9885,249.499
44.9985,249.499
45.0085,249.499
45.0185,249.499
45.0285,249.499
45.0384,249.499
45.0484,249.502
45.0584,249.502
45.0684,249.502
45.0784,249.502
45.0884,249.502
45.0984,249.502
45.1084,249.502
45.1184,249.502
45.1284,249.502
45.1384,249.502
45.1484,249.505
45.1584,249.505
45.1684,249.505
45.1784,249.505
45.1884,249.505
45.1984,249.505
45.2084,249.505
45.2184,249.505
45.2284,249.505
45.2384,249.505
45.2484,249.508
45.2584,249.508
45.2684,249.508
45.2784,249.508
45.2884,249.508
45.2984,249.508
45.3084,249.508
45.3184,249.508
45.3284,249.508
45.3384,249.508
45.3484,249.511
45.3584,249.511
45.3684,249.511
45.3784,249.511
45.3884,249.511
45.3984,249.511
45.4084,249.511
45.4184,249.511
45.4284,249.511
45.4384,249.511
45.4484,249.513
45.4584,249.513
45.4684,249.513
45.4784,249.513
45.4884,249.513
45.4984,249.513
45.5084,249.513
45.5184,249.513
45.5284,249.513
45.5384,249.513
45.5484,249.516
45.5584,249.516
45.5684,249.516
45.5784,249.516
45.5884,249.516
45.5984,249.516
45.6084,249.516
45.6184,249.516
45.6283,249.516
45.6383,249.516
45.6483,249.518
45.6583,249.518
45.6683,249.518
45.6783,249.518
45.6883,249.518
45.6983,249.518
45.7083,249.518
45.7183,249.518
45.7283,249.518
45.7383,249.518
45.7483,249.521
45.7583,249.521
45.7683,249.521
45.7783,249.521
45.7883,249.521
45.7983,249.521
45.8083,249.521
45.8183,249.521
45.8283,249.521
45.8383,249.521
45.8483,249.523
45.8583,249.523
45.8683,249.523
45.8783,249.523
45.8883,249.523
45.8983,249.523
45.9083,249.523
45.9183,249.523
45.9283,249.523
45.9383,249.523
45.9483,249.525
45.9583,249.525
45.9683,249.525
45.9783,249.525
45.9883,249.525
45.9983,249.525
46.0083,249.525
46.0183,249.525
46.0283,249.525
46.0383,249.525
46.0483,249.527
46.0583,249.527
46.0683,249.527
46.0783,249.527
46.0883,249.527
46.0983,249.527
46.1083,249.527
46.1183,249.527
46.1283,249.527
46.1383,249.527
46.1483,249.529
46.1583,249.529
46.1683,249.529
46.1783,249.529
46.1883,249.529
46.1983,249.529
46.2083,249.529
46.2183,249.529
46.2282,249.529
46.2382,249.529
46.2482,249.531
46.2582,249.531
46.2682,249.531
46.2782,249.531
46.2882,249.531
46.2982,249.531
46.3082,249.531
46.3182,249.531
46.3282,249.531
46.3382,249.531
46.3482,249.532
46.3582,249.532
46.3682,249.532
46.3782,249.532
46.3882,249.532
46.3982,249.532
46.4082,249.532
46.4182,249.532
46.4282,249.532
46.4382,249.532
46.4482,249.534
46.4582,249.534
46.4682,249.534
46.4782,249.534
46.4882,249.534
46.4982,249.534
46.5082,249.534
46.5182,249.534
46.5282,249.534
46.5382,249.534
46.5482,249.535
46.5582,249.535
46.5682,249.535
46.5782,249.535
46.5882,249.535
46.5982,249.535
46.6082,249.535
46.6182,249.535
46.6282,249.535
46.6382,249.535
46.6482,249.537
46.6582,249.537
46.6682,249.537
46.6782,249.537
46.6882,249.537
46.6982,249.537
46.7082,249.537
46.7182,249.537
46.7282,249.537
46.7382,249.537
46.7482,249.538
46.7582,249.538
46.7682,249.538
46.7782,249.538
46.7882,249.538
46.7982,249.538
46.8082,249.538
46.8181,249.538
46.8281,249.538
46.8381,249.538
46.8481,249.54
46.8581,249.54
46.8681,249.54
46.8781,249.54
46.8881,249.54
46.8981,249.54
46.9081,249.54
46.9181,249.54
46.9281,249.54
46.9381,249.54
46.9481,249.541
46.9581,249.541
46.9681,249.541
46.9781,249.541
46.9881,249.541
46.9981,249.541
47.0081,249.541
47.0181,249.541
47.0281,249.541
47.0381,249.541
47.0481,249.542
47.0581,249.542
47.0681,249.542
47.0781,249.542
47.0881,249.542
47.0981,249.542
47.1081,249.542
47.1181,249.542
47.1281,249.542
47.1381,249.542
47.1481,249.543
47.1581,249.543
47.1681,249.543
47.1781,249.543
47.1881,249.543
47.1981,249.543
47.2081,249.543
47.2181,249.543
47.2281,249.543
47.2381,249.543
47.2481,249.544
47.2581,249.544
47.2681,249.544
47.2781,249.544
47.2881,249.544
47.2981,249.544
47.3081,249.544
47.3181,249.544
47.3281,249.544
47.3381,249.544
47.3481,249.545
47.3581,249.545
47.3681,249.545
47.3781,249.545
47.3881,249.545
47.3981,249.545
47.4081,249.545
47.418,249.545
47.428,249.545
47.438,249.545
47.448,249.546
47.458,249.546
47.468,249.546
47.478,249.546
47.488,249.546
47.498,249.546
47.508,249.546
47.518,249.546
47.528,249.546
47.538,249.546
47.548,249.547
47.558,249.547
47.568,249.547
47.578,249.547
47.588,249.547
47.598,249.547
47.608,249.547
47.618,249.547
47.628,249.547
47.638,249.547
47.648,249.547
47.658,249.547
47.668,249.547
47.678,249.547
47.688,249.547
47.698,249.547
47.708,249.547
47.718,249.547
47.728,249.547
47.738,249.547
47.748,249.548
47.758,249.548
47.768,249.548
47.778,249.548
47.788,249.548
47.798,249.548
47.808,249.548
47.818,249.548
47.828,249.548
47.838,249.548
47.848,249.549
47.858,249.549
47.868,249.549
47.878,249.549
47.888,249.549
47.898,249.549
47.908,249.549
47.918,249.549
47.928,249.549
47.938,249.549
47.948,249.549
47.958,249.549
47.968,249.549
47.978,249.549
47.988,249.549
47.998,249.549
48.0079,249.549
48.0179,249.549
48.0279,249.549
48.0379,249.549
48.0479,249.55
48.0579,249.55
48.0679,249.55
48.0779,249.55
48.0879,249.55
48.0979,249.55
48.1079,249.55
48.1179,249.55
48.1279,249.55
48.1379,249.55
48.1479,249.55
48.1579,249.55
48.1679,249.55
48.1779,249.55
48.1879,249.55
48.1979,249.55
48.2079,249.55
48.2179,249.55
48.2279,249.55
48.2379,249.55
48.2479,249.551
48.2579,249.551
48.2679,249.551
48.2779,249.551
48.2879,249.551
48.2979,249.551
48.3079,249.551
48.3179,249.551
48.3279,249.551
48.3379,249.551
48.3479,249.551
48.3579,249.551
48.3679,249.551
48.3779,249.551
48.3879,249.551
48.3979,249.551
48.4079,249.551
48.4179,249.551
48.4279,249.551
48.4379,249.551
48.4479,249.552
48.4579,249.552
48.4679,249.552
48.4779,249.552
48.4879,249.552
48.4979,249.552
48.5079,249.552
48.5179,249.552
48.5279,249.552
48.5379,249.552
48.5479,249.552
48.5579,249.552
48.5679,249.552
48.5779,249.552
48.5879,249.552
48.5979,249.552
48.6078,249.552
48.6178,249.552
48.6278,249.552
48.6378,249.552
48.6478,249.552
48.6578,249.552
48.6678,249.552
48.6778,249.552
48.6878,249.552
48.6978,249.552
48.7078,249.552
48.7178,249.552
48.7278,249.552
48.7378,249.552
48.7478,249.552
48.7578,249.552
48.7678,249.552
48.7778,249.552
48.7878,249.552
48.7978,249.552
48.8078,249.552
48.8178,249.552
48.8278,249.552
48.8378,249.552
48.8478,249.553
48.8578,249.553
48.8678,249.553
48.8778,249.553
48.8878,249.553
48.8978,249.553
48.9078,249.553
48.9178,249.553
48.9278,249.553
48.9378,249.553
48.9478,249.553
48.9578,249.553
48.9678,249.553
48.9778,249.553
48.9878,249.553
48.9978,249.553
49.0078,249.553
49.0178,249.553
49.0278,249.553
49.0378,249.553
49.0478,249.553
49.0578,249.553
49.0678,249.553
49.0778,249.553
49.0878,249.553
49.0978,249.553
49.1078,249.553
49.1178,249.553
49.1278,249.553
49.1378,249.553
49.1478,249.553
49.1578,249.553
49.1678,249.553
49.1778,249.553
49.1878,249.553
49.1978,249.553
49.2077,249.553
49.2177,249.553
49.2277,249.553
49.2377,249.553
49.2477,249.553
49.2577,249.553
49.2677,249.553
49.2777,249.553
49.2877,249.553
49.2977,249.553
49.3077,249.553
49.3177,249.553
49.3277,249.553
49.3377,249.553
49.3477,249.553
49.3577,249.553
49.3677,249.553
49.3777,249.553
49.3877,249.553
49.3977,249.553
49.4077,249.553
49.4177,249.553
49.4277,249.553
49.4377,249.553
49.4477,249.553
49.4577,249.553
49.4677,249.553
49.4777,249.553
49.4877,249.553
49.4977,249.553
49.5077,249.553
49.5177,249.553
49.5277,249.553
49.5377,249.553
49.5477,249.553
49.5577,249.553
49.5677,249.553
49.5777,249.553
49.5877,249.553
49.5977,249.553
49.6077,249.553
49.6177,249.553
49.6277,249.553
49.6377,249.553
49.6477,249.553
49.6577,249.553
49.6677,249.553
49.6777,249.553
49.6877,249.553
49.6977,249.553
49.7077,249.553
49.7177,249.553
49.7277,249.553
49.7377,249.553
49.7477,249.553
49.7577,249.553
49.7677,249.553
49.7777,249.553
49.7877,249.553
49.7976,249.553
49.8076,249.553
49.8176,249.553
49.8276,249.553
49.8376,249.553
49.8476,249.552
49.8576,249.552
49.8676,249.552
49.8776,249.552
49.8876,249.552
49.8976,249.552
49.9076,249.552
49.9176,249.552
49.9276,249.552
49.9376,249.552
49.9476,249.552
49.9576,249.552
49.9676,249.552
49.9776,249.552
49.9876,249.552
49.9976,249.552
50.0076,249.552
50.0176,249.552
50.0276,249.552
50.0376,249.552
50.0476,249.552
50.0576,249.552
50.0676,249.552
50.0776,249.552
50.0876,249.552
50.0976,249.552
50.1076,249.552
50.1176,249.552
50.1276,249.552
50.1376,249.552
50.1476,249.552
50.1576,249.552
50.1676,249.552
50.1776,249.552
50.1876,249.552
50.1976,249.552
50.2076,249.552
50.2176,249.552
50.2276,249.552
50.2376,249.552
50.2476,249.552
50.2576,249.552
50.2676,249.552
50.2776,249.552
50.2876,249.552
50.2976,249.552
50.3076,249.552
50.3176,249.552
50.3276,249.552
50.3376,249.552
50.3476,249.552
50.3576,249.552
50.3676,249.552
50.3776,249.552
50.3876,249.552
50.3975,249.552
50.4075,249.552
50.4175,249.552
50.4275,249.552
50.4375,249.552
50.4475,249.551
50.4575,249.551
50.4675,249.551
50.4775,249.551
50.4875,249.551
50.4975,249.551
50.5075,249.551
50.5175,249.551
50.5275,249.551
50.5375,249.551
50.5475,249.551
50.5575,249.551
50.5675,249.551
50.5775,249.551
50.5875,249.551
50.5975,249.551
50.6075,249.551
50.6175,249.551
50.6275,249.551
50.6375,249.551
50.6475,249.551
50.6575,249.551
50.6675,249.551
50.6775,249.551
50.6875,249.551
50.6975,249.551
50.7075,249.551
50.7175,249.551
50.7275,249.551
50.7375,249.551
50.7475,249.55
50.7575,249.55
50.7675,249.55
50.7775,249.55
50.7875,249.55
50.7975,249.55
50.8075,249.55
50.8175,249.55
50.8275,249.55
50.8375,249.55
50.8475,249.55
50.8575,249.55
50.8675,249.55
50.8775,249.55
50.8875,249.55
50.8975,249.55
50.9075,249.55
50.9175,249.55
50.9275,249.55
50.9375,249.55
50.9475,249.55
50.9575,249.55
50.9675,249.55
50.9775,249.55
50.9874,249.55
50.9974,249.55
51.0074,249.55
51.0174,249.55
51.0274,249.55
51.0374,249.55
51.0474,249.55
51.0574,249.55
51.0674,249.55
51.0774,249.55
51.0874,249.55
51.0974,249.55
51.1074,249.55
51.1174,249.55
51.1274,249.55
51.1374,249.55
51.1474,249.549
51.1574,249.549
51.1674,249.549
51.1774,249.549
51.1874,249.549
51.1974,249.549
51.2074,249.549
51.2174,249.549
51.2274,249.549
51.2374,249.549
51.2474,249.549
51.2574,249.549
51.2674,249.549
51.2774,249.549
51.2874,249.549
51.2974,249.549
51.3074,249.549
51.3174,249.549
51.3274,249.549
51.3374,249.549
51.3474,249.548
51.3574,249.548
51.3674,249.548
51.3774,249.548
51.3874,249.548
51.3974,249.548
51.4074,249.548
51.4174,249.548
51.4274,249.548
51.4374,249.548
51.4474,249.548
51.4574,249.548
51.4674,249.548
51.4774,249.548
51.4874,249.548
51.4974,249.548
51.5074,249.548
51.5174,249.548
51.5274,249.548
51.5374,249.548
51.5474,249.548
51.5574,249.548
51.5674,249.548
51.5774,249.548
51.5873,249.548
51.5973,249.548
51.6073,249.548
51.6173,249.548
51.6273,249.548
51.6373,249.548
51.6473,249.547
51.6573,249.547
51.6673,249.547
51.6773,249.547
51.6873,249.547
51.6973,249.547
51.7073,249.547
51.7173,249.547
51.7273,249.547
51.7373,249.547
51.7473,249.547
51.7573,249.547
51.7673,249.547
51.7773,249.547
51.7873,249.547
51.7973,249.547
51.8073,249.547
51.8173,249.547
51.8273,249.547
51.8373,249.547
51.8473,249.547
51.8573,249.547
51.8673,249.547
51.8773,249.547
51.8873,249.547
51.8973,249.547
51.9073,249.547
51.9173,249.547
51.9273,249.547
51.9373,249.547
51.9473,249.546
51.9573,249.546
51.9673,249.546
51.9773,249.546
51.9873,249.546
51.9973,249.546
52.0073,249.546
52.0173,249.546
52.0273,249.546
52.0373,249.546
52.0473,249.546
52.0573,249.546
52.0673,249.546
52.0773,249.546
52.0873,249.546
52.0973,249.546
52.1073,249.546
52.1173,249.546
52.1273,249.546
52.1373,249.546
52.1473,249.545
52.1573,249.545
52.1673,249.545
52.1772,249.545
52.1872,249.545
52.1972,249.545
52.2072,249.545
52.2172,249.545
52.2272,249.545
52.2372,249.545
52.2472,249.545
52.2572,249.545
52.2672,249.545
52.2772,249.545
52.2872,249.545
52.2972,249.545
52.3072,249.545
52.3172,249.545
52.3272,249.545
52.3372,249.545
52.3472,249.545
52.3572,249.545
52.3672,249.545
52.3772,249.545
52.3872,249.545
52.3972,249.545
52.4072,249.545
52.4172,249.545
52.4272,249.545
52.4372,249.545
52.4472,249.544
52.4572,249.544
52.4672,249.544
52.4772,249.544
52.4872,249.544
52.4972,249.544
52.5072,249.544
52.5172,249.544
52.5272,249.544
52.5372,249.544
52.5472,249.544
52.5572,249.544
52.5672,249.544
52.5772,249.544
52.5872,249.544
52.5972,249.544
52.6072,249.544
52.6172,249.544
52.6272,249.544
52.6372,249.544
52.6472,249.544
52.6572,249.544
52.6672,249.544
52.6772,249.544
52.6872,249.544
52.6972,249.544
52.7072,249.544
52.7172,249.544
52.7272,249.544
52.7372,249.544
52.7472,249.543
52.7572,249.543
52.7672,249.543
52.7771,249.543
52.7871,249.543
52.7971,249.543
52.8071,249.543
52.8171,249.543
52.8271,249.543
52.8371,249.543
52.8471,249.543
52.8571,249.543
52.8671,249.543
52.8771,249.543
52.8871,249.543
52.8971,249.543
52.9071,249.543
52.9171,249.543
52.9271,249.543
52.9371,249.543
52.9471,249.543
52.9571,249.542
52.9671,249.542
52.9771,249.542
52.9871,249.542
52.9971,249.542
53.0071,249.542
53.0171,249.542
53.0271,249.542
53.0371,249.542
53.0471,249.542
53.0571,249.542
53.0671,249.542
